date	h	m	sonde	year	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
2011-03-08	18	0	KB548	2011	5.5			3.0	1.6																			3000.0																									
2011-03-08	19	0	KB548	2011	5.2			3.2	1.6																			3000.0																									
2011-03-08	20	0	KB548	2011					1.2																			3000.0																									
2011-03-08	21	0	KB548	2011	4.8			2.9	1.6																			3000.0																									
2011-03-08	22	0	KB548	2011	5.9			3.3	1.8																			3000.0																									
2011-03-08	23	0	KB548	2011	6.6			3.6	1.6																			3000.0																									
2011-03-09	0	0	KB548	2011	7.7			3.2	1.6	3.2																		3000.0																									
2011-03-09	1	0	KB548	2011	7.5			3.2	1.4	3.4																		3000.0																									
2011-03-09	2	0	KB548	2011	8.1			3.2	2.1	4.0																		3000.0																									
2011-03-09	3	0	KB548	2011	8.7			3.2	2.3																			3000.0																									
2011-03-09	4	0	KB548	2011	8.9			3.2	2.1	3.3																		3000.0																									
2011-03-09	5	0	KB548	2011	9.0			3.2	2.2	2.2																		3000.0																									
2011-03-09	6	0	KB548	2011	7.7			3.3	1.7																			3000.0																									
2011-03-09	7	0	KB548	2011	8.0			3.3	1.5																			3000.0																									
2011-03-09	8	0	KB548	2011	7.5			3.3	1.6																			3000.0																									
2011-03-09	9	0	KB548	2011	6.4			3.2	1.8																			3000.0																									
2011-03-09	10	0	KB548	2011	5.4			3.2	1.6																			3000.0																									
2011-03-09	11	0	KB548	2011	5.2			3.0	1.6																			3000.0																									
2011-03-09	12	0	KB548	2011	4.9			2.9	1.6	2.1																		3000.0																									
2011-03-09	13	0	KB548	2011	4.8			2.8	1.6																			3000.0																									
2011-03-09	14	0	KB548	2011	4.8			2.7	1.6																			3000.0																									
2011-03-09	15	0	KB548	2011	4.7			2.7	1.6																			3000.0																									
2011-03-09	16	0	KB548	2011	4.7			2.8	1.6																			3000.0																									
2011-03-09	17	0	KB548	2011	4.9			2.9	1.4																			3000.0																									
2011-03-09	18	0	KB548	2011	4.9			2.9	1.5																			3000.0																									
2011-03-09	19	0	KB548	2011	4.8			3.0	1.6																			3000.0																									
2011-03-09	20	0	KB548	2011	4.4			3.0	1.6	3.3																		3000.0																									
2011-03-09	21	0	KB548	2011	4.4			3.0	1.6																			3000.0																									
2011-03-09	22	0	KB548	2011	5.3			3.4	1.2																			3000.0																									
2011-03-09	23	0	KB548	2011	6.3			3.3	1.7																			3000.0																									
2011-03-10	0	0	KB548	2011	7.0			3.3	1.9																			3000.0																									
2011-03-10	1	0	KB548	2011	7.5			3.2	1.6																			3000.0																									
2011-03-10	3	0	KB548	2011	7.5			3.4	1.9																			3000.0																									
2011-03-10	4	0	KB548	2011	8.1			3.2	1.8	3.2																		3000.0																									
2011-03-10	5	0	KB548	2011	8.0			3.2	1.9																			3000.0																									
2011-03-10	6	0	KB548	2011	8.1			3.3	1.6																			3000.0																									
2011-03-10	7	0	KB548	2011	7.4			3.3	1.4																			3000.0																									
2011-03-10	8	0	KB548	2011	7.1			3.2	1.5																			3000.0																									
2011-03-10	9	0	KB548	2011	6.5			3.1	1.6																			3000.0																									
2011-03-10	10	0	KB548	2011	6.2			3.2	1.6																			3000.0																									
2011-03-10	11	0	KB548	2011	6.4			2.9	1.4																			3000.0																									
2011-03-10	12	0	KB548	2011	6.3			2.8	1.6																			3000.0																									
2011-03-10	13	0	KB548	2011	6.0			3.0	1.6																			3000.0																									
2011-03-10	14	0	KB548	2011	5.9			2.9	1.7																			3000.0																									
2011-03-10	15	0	KB548	2011	5.8			2.8	1.6																			3000.0																									
2011-03-10	16	0	KB548	2011	5.9			2.8	2.1																			3000.0																									
2011-03-10	17	0	KB548	2011	5.8			2.8	1.2	2.4																		3000.0																									
2011-03-10	18	0	KB548	2011	5.2			2.8	1.3																			3000.0																									
2011-03-10	19	0	KB548	2011	4.7			2.7	1.6																			3000.0																									
2011-03-10	20	0	KB548	2011	3.8			2.7	1.3																			3000.0																									
2011-03-10	21	0	KB548	2011	3.4			2.9	1.6																			3000.0																									
2011-03-10	22	0	KB548	2011	4.3			3.4	1.6																			3000.0																									
2011-03-10	23	0	KB548	2011	5.1			3.2	1.4																			3000.0																									
2011-03-11	0	0	KB548	2011	5.9			3.2	1.8	3.0																		3000.0																									
2011-03-11	1	0	KB548	2011	6.8			3.1	1.5	3.3																		3000.0																									
2011-03-11	2	0	KB548	2011	6.7			3.1	1.9	3.1																		3000.0																									
2011-03-11	3	0	KB548	2011	7.7			3.0	1.9																			3000.0																									
2011-03-11	4	0	KB548	2011	8.4			3.0	1.8	2.4																		3000.0																									
2011-03-11	5	0	KB548	2011	8.4			3.0	1.6	4.8																		3000.0																									
2011-03-11	6	0	KB548	2011	8.3			3.1	1.4	3.7																		3000.0																									
2011-03-11	7	0	KB548	2011	8.0			3.2	1.4	2.8																		3000.0																									
2011-03-11	8	0	KB548	2011	6.7			3.2	1.3	2.6																		3000.0																									
2011-03-11	9	0	KB548	2011	5.8			3.2	1.7																			3000.0																									
2011-03-11	10	0	KB548	2011	4.7			2.9	1.6																			3000.0																									
2011-03-11	11	0	KB548	2011	5.2			2.9	1.7																			3000.0																									
2011-03-11	12	0	KB548	2011	4.9			2.8	1.6																			3000.0																									
2011-03-11	13	0	KB548	2011	4.7			2.7	1.7																			3000.0																									
2011-03-11	14	0	KB548	2011	4.6			2.7	1.8																			3000.0																									
2011-03-11	15	0	KB548	2011	4.7			2.7	2.0																			3000.0																									
2011-03-11	16	0	KB548	2011	4.7			2.6	1.6																			3000.0																									
2011-03-11	17	0	KB548	2011	4.8			2.8	1.8	2.2																		3000.0																									
2011-03-11	18	0	KB548	2011					1.4																			3000.0																									
2011-03-11	19	0	KB548	2011					1.6																			3000.0																									
2011-03-11	20	0	KB548	2011	2.6			2.7	1.6																			3000.0																									
2011-03-11	21	0	KB548	2011	3.3			2.8	1.6																			3000.0																									
2011-03-11	22	0	KB548	2011	5.4			3.3	1.3																			3000.0																									
2011-03-11	23	0	KB548	2011	6.2			3.3	1.6																			3000.0																									
2011-03-12	0	0	KB548	2011	6.6			3.3	1.2	3.9																		3000.0																									
2011-03-12	1	0	KB548	2011	8.3			3.1	1.5	3.1																		3000.0																									
2011-03-12	2	0	KB548	2011	7.7			2.9	1.8	2.4																		3000.0																									
2011-03-12	3	0	KB548	2011	9.6			3.2	1.5	5.0																		3000.0																									
2011-03-12	4	0	KB548	2011	8.5			3.1	1.4																			3000.0																									
2011-03-12	5	0	KB548	2011	8.3			3.4	1.6	3.1																		3000.0																									
2011-03-12	6	0	KB548	2011	6.8			3.3	1.3																			3000.0																									
2011-03-12	7	0	KB548	2011	6.8			3.4	1.1	2.8																		3000.0																									
2011-03-12	8	0	KB548	2011	7.0			3.4	1.3																			3000.0																									
2011-03-12	9	0	KB548	2011	6.7			3.4	1.8																			3000.0																									
2011-03-12	10	0	KB548	2011	5.7			3.0	1.6																			3000.0																									
2011-03-12	11	0	KB548	2011	5.3			3.0	2.0																			3000.0																									
2011-03-12	12	0	KB548	2011					1.6																			3000.0																									
2011-03-12	13	0	KB548	2011					1.6																			3000.0																									
2011-03-12	14	0	KB548	2011					1.6																			3000.0																									
